_id,Summary
67299dbda23f7e5639814f59,Determine whether the given expression is a valid cron expression.
67299dbda23f7e5639814f5a,"Returns the database ID for the given database name, if it exists."
67299dbda23f7e5639814f5b,Checks if there is enough capacity in the byte buffer to encode the specified number of values.
67299dbda23f7e5639814f5c,Compare two data tiers based on their position in the ordered list of tiers.
67299dbda23f7e5639814f5d,Parse a float value from the given XContentParser.
67299dbda23f7e5639814f5e,Wraps a PathExpander with a printing PathExpander that prints the paths it expands.
67299dbda23f7e5639814f5f,Removes the key from this set if it is present. Returns true if the set contained the key.
67299dbda23f7e5639814f60,Returns the value of the designated column in the current row of this SqlRowSet as a double.
67299dbda23f7e5639814f61,Release the shared lock if the final state is reached.
67299dbda23f7e5639814f62,Get the exceptions declared by the given method .
67299dbda23f7e5639814f63,Creates a new CoordinatesBuilder with the given longitude and latitude.
67299dbda23f7e5639814f64,Loads the application context for AOT processing.
67299dbda23f7e5639814f65,Set the name of the misfire instruction.
67299dbda23f7e5639814f66,This function takes in a transaction and an iterable of tokens and returns an array of ids corresponding to the tokens in the transaction.
67299dbda23f7e5639814f67,Determine if the given element is annotated with any meta-annotation of the given annotation type.
67299dbda23f7e5639814f68,Create a new PersistenceManagedTypes instance from the given managed class names.
67299dbda23f7e5639814f69,Returns the string representation of the URI builder.
67299dbda23f7e5639814f6a,Waits for the cluster state to match the given predicate.
67299dbda23f7e5639814f6b,Returns the number of positions in the block.
67299dbda23f7e5639814f6c,Convert a comma-delimited string to a set. Note that this will preserve the order of the elements in the original string.
67299dbda23f7e5639814f6d,Stop watching the given thread and task for death events.
67299dbda23f7e5639814f6e,"Sets the field value in the given document, either by updating the existing value or creating a new field."
67299dbda23f7e5639814f6f,Translate the given SQLException into a generic DataAccessException .
67299dbda23f7e5639814f70,Return the list of configured HttpMessageConverters .
67299dbda23f7e5639814f71,Calculates an exponential backoff time with jitter.
67299dbda23f7e5639814f72,Converts the given word to lower case using the SWAR algorithm.
67299dbda23f7e5639814f73,Returns the smallest power of two that is greater than or equal to the given value .
67299dbda23f7e5639814f74,"Adds a new request to the bulk request with the given data, starting from the specified index and with the specified content type."
67299dbda23f7e5639814f75,Sets the timeout for this search request.
67299dbda23f7e5639814f76,Log an error with the given message and throwable.
67299dbda23f7e5639814f77,Adds an unbounded upper bound to the range aggregation.
67299dbda23f7e5639814f78,Returns the value of the designated column in the current row of this SqlRowSet as an int.
67299dbda23f7e5639814f79,Set the type of the scope annotation to be used .
67299dbda23f7e5639814f7a,Returns the maximum number of indices this buffer can hold.
67299dbda23f7e5639814f7b,Trigger {@code beforeCommit} callbacks on all currently registered synchronizations.
67299dbda23f7e5639814f7c,"Transforms the given constraints to only include partition keys, if any."
67299dbda23f7e5639814f7d,Handles any error that occurs during the WebSocket session . This method will close the session and cancel any ongoing processing .
67299dbda23f7e5639814f7e,"Determine whether the given property descriptor has a unique write method, i.e. whether the type of the property is a subtype of the type of the write method's parameter."
67299dbda23f7e5639814f7f,Checks if the queue size is below a certain threshold and starts a background fetch if it is.
67299dbda23f7e5639814f80,Creates a new SslHandler with the given allocator and delegated task executor.
67299dbda23f7e5639814f81,Flushes the base64 buffer to the output stream.
67299dbda23f7e5639814f82,"Returns the element type of an array type, or null if the given type is not an array."
67299dbda23f7e5639814f83,Cancels the population of each index in the list.
67299dbda23f7e5639814f84,Increases the actor's size by the specified amount in each direction.
67299dbda23f7e5639814f85,"Returns the value associated with the specified key, or the specified default value if the key is not present in the map."
67299dbda23f7e5639814f86,"Returns the key for the specified value, or {@code notFound} if it can't be found."
67299dbda23f7e5639814f87,Process the field value through the RequestDataValueProcessor.
67299dbda23f7e5639814f88,Set the comment prefix to use for lines that should be ignored.
67299dbda23f7e5639814f89,Ensures that the file is open and throws an exception if it is not.
