_id,Summary
67299dbda23f7e5639814f2b,"Run the given number of iterations with the given harness configuration."
67299dbda23f7e5639814f2c,"Create a bunch of indexes in a single transaction. This will have all the indexes being built using a single store scan... and this is the gist of what we're testing."
67299dbda23f7e5639814f2d,"Deletes all nodes and relationships and their associated properties from the db, leaving the db effectively empty."
67299dbda23f7e5639814f2e,"Transmits a negotiation request for the protocol version implemented by this wire and ensures that the correct version is selected."
67299dbda23f7e5639814f2f,"Decodes an arbitrary native Packstream value from a given buffer."
67299dbda23f7e5639814f30,"Given a derived key, find the center coordinate of the corresponding tile at given level"
67299dbda23f7e5639814f31,"Given an envelope, find a collection of LongRange of tiles intersecting it on maxLevel and merge adjacent ones"
67299dbda23f7e5639814f32,"Given a normalized coordinate, find the center coordinate of that tile  on the given level"
67299dbda23f7e5639814f33,"Propagate the length pair up to the forward node and register the new source length with the forward node"
67299dbda23f7e5639814f34,"Insert a new element in the heap"
67299dbda23f7e5639814f35,"Sort the heapified backing array in-place"
67299dbda23f7e5639814f36,"Make a heap out of the backing array. O(n)"
67299dbda23f7e5639814f37,"Sift down an element in the heap from the top. O(log(n))"
67299dbda23f7e5639814f38,"Sets a range of bits in one of the longs in the provided array."
67299dbda23f7e5639814f39,"@return the sub path based on the provided index arguments"
67299dbda23f7e5639814f3a,"Performs a file operation on a database's store files from one directory to another."
67299dbda23f7e5639814f3b,"Compute the symmetric difference (set XOR basically) of two sorted long array sets."
67299dbda23f7e5639814f3c,"Compute the number of unique values in two sorted long array sets"
67299dbda23f7e5639814f3d,"Iterates over the full iterators, and checks equality for each item in them. Note that this will consume the iterators."
67299dbda23f7e5639814f3e,"Counts the number of items in the {@code iterator} by looping through it."
67299dbda23f7e5639814f3f,"Register a supplier that provides a component for dependency injection. Supplier will be invoked for every injection attempt."
67299dbda23f7e5639814f40,"Get a readable channel to a log file for a given {@link KernelVersion}."
67299dbda23f7e5639814f41,"@return an iterator over all NumericDocValues from the given field, in highest-to-lowest relevance order."
67299dbda23f7e5639814f42,"@return true if it was able to make sure, that currentDisi is valid"
67299dbda23f7e5639814f43,"addDocument variant that can handle adds where the document to add has become empty (this can happen if properties doesn't have a value type we support)."
67299dbda23f7e5639814f44,"updateDocument variant that handle updates where the document to update with has become empty and should be removed (this can happen if properties doesn't have a value type we support)."
67299dbda23f7e5639814f45,"Clear URL caches."
67299dbda23f7e5639814f46,"Run the request from a given builder and check that it throws an exception of the right type, with a given {@link RestStatus}"
67299dbda23f7e5639814f47,"Retrieve a JDBC object value for the specified column."
67299dbda23f7e5639814f48,"Variant of {@link #modules(Module...)} with a {@link Consumer} for full control over the underlying list of modules."
67299dbda23f7e5639814f49,"@return the first child having the given name or null, does not recurse"
67299dbda23f7e5639814f4a,"test passing null to {@link ScoreSortBuilder#order(SortOrder)} is illegal"
67299dbda23f7e5639814f4b,"Return if the given method name matches the mapped name."
67299dbda23f7e5639814f4c,"Test for network.host: _gce:doesnotexist_. This should raise an IllegalArgumentException as this setting does not exist"
67299dbda23f7e5639814f4d,"Called when the browser window is resized."
67299dbda23f7e5639814f4e,"Create a default aggregate_metric_double field type containing min and a max metrics."
67299dbda23f7e5639814f4f,"Sets the x position so that it is centered on the given x parameter"
67299dbda23f7e5639814f50,"Creates an {@link ElasticsearchSecurityException} that indicates the token was expired."
67299dbda23f7e5639814f51,"Creates a {@link RestIntegTestTask} task with the source set of the same name"
67299dbda23f7e5639814f52,"Return if the element in the name is indexed."
67299dbda23f7e5639814f53,"Returns fielddata for the provided field type, given the provided fully qualified index name, while also making a {@link SearchLookup} supplier available that is required for runtime fields."
67299dbda23f7e5639814f54,"Find the sum of a window of values. If all values are missing/null/NaN, the return value will be 0.0"
67299dbda23f7e5639814f55,"This method performs an asynchronous ldap search operation that could have multiple results"
67299dbda23f7e5639814f56,/** Unchecked variant of deleteWithRetry. */
67299dbda23f7e5639814f57,"Reads the remaining bytes from the specified stream and writes them to this file. The stream is closed. Parent directories will be created if necessary."
67299dbda23f7e5639814f58,"Computes the byte limit when 'auto' is passed as a parameter. This computes the total heap space available for the subquery inlining by getting a fraction of the total heap space in JVM, removing the size of the lookups, and dividing it by the maximum concurrent queries that can run. Maximum concurrent queries that Druid can run is usually limited by its broker's http threadpool size."
67299dbda23f7e5639814f59,"Determine whether the given string represents a valid cron expression."
67299dbda23f7e5639814f5a,"Given a string representation of a database name, validate it and return the corresponding {@link NamedDatabaseId} from the system database, if one exists."
67299dbda23f7e5639814f5b,"Is there capacity for this many {@code int}s?"
67299dbda23f7e5639814f5c,"Compares the provided tiers for coldness order (eg. warm is colder than hot)."
67299dbda23f7e5639814f5d,"Parses a single float."
67299dbda23f7e5639814f5e,"A wrapper that uses {@link org.neo4j.graphdb.traversal.Paths.DefaultPathDescriptor} to print expanded paths that fulfill {@link BiFunction} predicate."
67299dbda23f7e5639814f5f,"Returns true if the key was removed."
67299dbda23f7e5639814f60,"@see java.sql.ResultSet#getDouble(int)"
67299dbda23f7e5639814f61,"We always allow a release to go through, this means the state has been successfully changed and the result is available."
67299dbda23f7e5639814f62,"Extract the exceptions this method handles. This implementation looks for subclasses of Throwable in the method signature."
67299dbda23f7e5639814f63,"Add a new coordinate to the collection"
67299dbda23f7e5639814f64,"Load a {@link GenericApplicationContext} for AOT build-time processing based on the supplied {@link MergedContextConfiguration}."
67299dbda23f7e5639814f65,"Set the misfire instruction for this trigger via the name of the corresponding constant in the {@link org.quartz.Trigger} and {@link org.quartz.SimpleTrigger} classes."
67299dbda23f7e5639814f66,"Get the IDs for the given {@code tokens}."
67299dbda23f7e5639814f67,"Determine if the supplied {@link AnnotatedElement} is annotated with a <em>composed annotation</em> that is meta-annotated with an annotation of the specified {@code annotationType}."
67299dbda23f7e5639814f68,"Create an instance using the specified managed class names."
67299dbda23f7e5639814f69,"Returns the URL-encoded URI which was created from the path string specified in the constructor and the parameters added by {@link #addParam(String, String)} method."
67299dbda23f7e5639814f6a,"Waits for the cluster state to match a given predicate. Unlike {@link #waitForNextChange} this method checks whether the current state matches the predicate first and resolves the listener directly if it matches without waiting for another cluster state update."
67299dbda23f7e5639814f6b,"Returns the number of positions in this query list"
67299dbda23f7e5639814f6c,"Convert a comma delimited list (e.g., a row from a CSV file) into a set."
67299dbda23f7e5639814f6d,"Cancels the task scheduled via {@link #watch(Thread, Runnable)}."
67299dbda23f7e5639814f6e,"sets a field value in either dotted or nested notation, preserving the notation used in the document"
67299dbda23f7e5639814f6f,"Translate the given {@link SQLException} into a generic {@link DataAccessException}."
67299dbda23f7e5639814f70,"Provides access to the shared {@link HttpMessageConverter HttpMessageConverters} used by the {@link RequestMappingHandlerAdapter} and the {@link ExceptionHandlerExceptionResolver}."
67299dbda23f7e5639814f71,"Simple exponential backoff with random jitter."
67299dbda23f7e5639814f72,"Returns a word with all bytes converted to lowercase ASCII."
67299dbda23f7e5639814f73,"Calculate the smallest power of two that is greater than or equal to provided value. Provided value should be positive."
67299dbda23f7e5639814f74,"Adds a framed data in binary format"
67299dbda23f7e5639814f75,"An optional timeout to control how long search is allowed to take."
67299dbda23f7e5639814f76,"Log an error with error log level."
67299dbda23f7e5639814f77,"Add a new range with no lower bound."
67299dbda23f7e5639814f78,"@see java.sql.ResultSet#getInt(int)"
67299dbda23f7e5639814f79,"Set the type of annotation that is checked for by this {@code AnnotationScopeMetadataResolver}."
67299dbda23f7e5639814f7a,"@return the maximum number of indices this IndexBufferObject can store."
67299dbda23f7e5639814f7b,"Trigger {@code beforeCommit} callbacks on all currently registered synchronizations."
67299dbda23f7e5639814f7c,"Returns a TupleDomain of constraints that is suitable for Explain (Type IO)"
67299dbda23f7e5639814f7d,"Handle an error callback from the WebSocket engine."
67299dbda23f7e5639814f7e,"Determine whether the specified property has a unique write method, i.e. is writable but does not declare overloaded setter methods."
67299dbda23f7e5639814f7f,"optionalStartBackgroundFetch ensures that a background fetch is running if this.queue is running low on records. We want to minimize thrashing around starting/stopping the consumers."
67299dbda23f7e5639814f80,"Creates a new {@link SslHandler}. If {@link SslProvider#OPENSSL_REFCNT} is used then the returned {@link SslHandler} will release the engine that is wrapped. If the returned {@link SslHandler} is not inserted into a pipeline then you may leak native memory!"
67299dbda23f7e5639814f81,"This pads the buffer without closing the stream."
67299dbda23f7e5639814f82,"If an {@link ExpressionType} is an array, return {@link ExpressionType#getElementType()}, otherwise the type is returned unchanged."
67299dbda23f7e5639814f83,"Cancel all {@link IndexPopulation index populations}, putting the indexes in {@link InternalIndexState#FAILED failed state}."
67299dbda23f7e5639814f84,"Adds the specified size to the current size."
67299dbda23f7e5639814f85,"Returns the value for the specified key, or the default value if the key is not in the map."
67299dbda23f7e5639814f86,"Returns the key for the specified value, or <tt>notFound</tt> if it is not in the map. Note this traverses the entire map and compares every value, which may be an expensive operation."
67299dbda23f7e5639814f87,"Process the given form field through a {@link RequestDataValueProcessor} instance if one is configured or otherwise returns the same value."
67299dbda23f7e5639814f88,"Set the prefix that identifies single-line comments within the SQL scripts."
67299dbda23f7e5639814f89,"Ensure that the underlying file channel is currently open."
