_id,HelpComSummary
67299dbda23f7e5639814f24,"Removes a node from the child list of its parent and adds it to the root list, updating the degree of the parent accordingly."
67299dbda23f7e5639814f25,"Releases the lock, swapping the release sentinel onto the stack and unparking any waiting threads."
67299dbda23f7e5639814f26,"Schedules the given work on the stack and executes it until completion."
67299dbda23f7e5639814f27,"Returns a human-readable string representing the version of the store."
67299dbda23f7e5639814f28,"Calculates the total degree of all types by summing up the degrees for each type. The degree for a specific type is determined based on both incoming and outgoing relationships, taking into account external degrees in all directions (outgoing, incoming, loops)."
67299dbda23f7e5639814f29,"Disables the given commands by setting their execution probability to zero."
67299dbda23f7e5639814f2a,"Runs the test once with the specified iteration timeout."
67299dbda23f7e5639814f2b,"Runs the specified number of iterations with a timeout for each iteration."
67299dbda23f7e5639814f2c,"Creates indexes on the graph database for tokens, node properties, and relationship properties within a transaction."
67299dbda23f7e5639814f2d,"Deletes all relationships and nodes in the given graph database, batched to avoid large transactions."
67299dbda23f7e5639814f2e,"Negotiates the protocol version with a given TransportConnection."
67299dbda23f7e5639814f2f,"Reads a primitive value from the underlying buffer, respecting the specified limit."
67299dbda23f7e5639814f30,"Returns the center point coordinates for a given derived value at a specific level."
67299dbda23f7e5639814f31,"Returns a list of LongRange objects representing the tiles that intersect with the provided reference envelope."
67299dbda23f7e5639814f32,"Returns a double precision coordinate array from the given normalized integer coordinates at the specified level, scaling and clamping the values within the defined range."
67299dbda23f7e5639814f33,"Propagates the length from a source node to this node and updates the target lengths accordingly, scheduling global state updates if necessary."
67299dbda23f7e5639814f34,"Inserts the specified element into this heap, maintaining the heap property. If necessary, increases the capacity of the heap to accommodate the new element. Returns true if the insertion is successful."
67299dbda23f7e5639814f35,"Sorts the heap array in ascending order using the heap sort algorithm."
67299dbda23f7e5639814f36,"Performs the heapify operation on the entire heap, ensuring the heap property is maintained by sifting down each non-leaf node to its correct position."
67299dbda23f7e5639814f37,"Sifts down the specified element `x` in the heap to maintain the heap property."
67299dbda23f7e5639814f38,"Sets a contiguous range of bits within a `long[]` array to 1, starting from the specified position."
67299dbda23f7e5639814f39,"Returns a subpath from the given begin index to the end index."
67299dbda23f7e5639814f3a,"Performs a specified file operation on the provided database files, optionally including id files, while handling existing targets according to the given strategy and skipping non-existent files if allowed."
67299dbda23f7e5639814f3b,"Returns the symmetric difference of two sorted sets."
67299dbda23f7e5639814f3c,"Returns a pair of unique element counts in two sorted integer arrays `left` and `right`, where the first half of the returned long value represents the count of elements that are only present in `left` and the second half represents the count of elements that are only present in `right`."
67299dbda23f7e5639814f3d,"Checks if two iterators produce the same sequence of elements."
67299dbda23f7e5639814f3e,"Counts the total number of elements in an iterator."
67299dbda23f7e5639814f3f,"Adds a lazy binding for the specified component type using the provided supplier."
67299dbda23f7e5639814f40,"Returns a readable log position aware channel for the given path, validating the kernel version against the log format version."
67299dbda23f7e5639814f41,"Returns an iterator over the values in the specified field, sorted by relevance. If there are no hits, returns an empty iterator."
67299dbda23f7e5639814f42,"Ensures that a valid document id iterator is available."
67299dbda23f7e5639814f43,"Adds the given document to the index if it is not null, otherwise performs no operation."
67299dbda23f7e5639814f44,"Updates a document in the index if it exists, otherwise deletes all documentsvmatching the given term."
67299dbda23f7e5639814f45,"Clears the cache for all URLs by attempting to establish a connection and clearing the cache if the connection is an instance of JarURLConnection. If the exploded flag is set, the method returns immediately without taking any action. Any IOException exceptions that occur during this process are ignored."
67299dbda23f7e5639814f46,"Asserts that the provided RequestBuilder throws an exception of the given class and status when executed."
67299dbda23f7e5639814f47,"Retrieves the value of a column from the given ResultSet."
67299dbda23f7e5639814f48,"Configures Jackson2ObjectMapperBuilder to use the given modules."
67299dbda23f7e5639814f49,"Returns the child element with the specified name, or null if no such child exists."
67299dbda23f7e5639814f4a,"Tests that a `NullPointerException` is thrown when attempting to set a null order using the `ScoreSortBuilder`, with the expected error message ""sort order cannot be null."
67299dbda23f7e5639814f4b,"Checks if the given method name matches with the mapped name."
67299dbda23f7e5639814f4c,"Tests the resolution of a Google Compute Engine (GCE) network host with an incorrect setting."
67299dbda23f7e5639814f4d,"Handles the resize event by checking and updating the size of all attached resizable widgets."
67299dbda23f7e5639814f4e,"Creates a default AggregateDoubleMetricFieldType instance with min and max metric fields for the given field name."
67299dbda23f7e5639814f4f,"Sets the x-coordinate of the center of this object by adjusting its position based on its width."
67299dbda23f7e5639814f50,"Returns an ElasticsearchSecurityException indicating that the token has expired. The exception includes a WWW-Authenticate header with a specific value for expired tokens."
67299dbda23f7e5639814f51,"Registers a provider for the RestIntegTestTask for the given project and source set."
67299dbda23f7e5639814f52,"Checks if the element at the specified index is indexed."
67299dbda23f7e5639814f53,"Retrieves the IndexFieldData instance for a given MappedFieldType and FieldDataContext."
67299dbda23f7e5639814f54,"Calculates the sum of an array of double values, ignoring NaN (Not a Number) values and returning 0.0 for empty arrays."
67299dbda23f7e5639814f55,"Searches for an entry in the LDAP directory using the provided base DN, search scope, filter, and attributes, with options to set a time limit, ignore referral errors, and handle results asynchronously through a listener."
67299dbda23f7e5639814f56,"Deletes a file or directory at the given `path` with retry, wrapping any checked exceptions in an `UncheckedIOException`."
67299dbda23f7e5639814f57,"Writes the contents of an InputStream to a file."
67299dbda23f7e5639814f58,"Computes the limit of bytes for auto subquery results inlining, considering available JVM memory and maximum concurrent queries."
67299dbda23f7e5639814f59,"Checks if the given string is a valid expression by attempting to parse it."
67299dbda23f7e5639814f5a,"Retrieves a `NamedDatabaseId` by its name, providing a convenience wrapper around the primary `getByName(NormalizedDatabaseName)` method."
67299dbda23f7e5639814f5b,"Checks if there is enough capacity to hold the specified number of integers."
67299dbda23f7e5639814f5c,"Compares two tier strings based on their order in the `ORDERED_FROZEN_TO_HOT_TIERS` list, with a special case to treat ""DATA_CONTENT"" as equivalent to ""DATA_HOT"". Returns -1 if `tier1` is before `tier2`, 0 if they are equal, and 1 if `tier1` is after `tier2`."
67299dbda23f7e5639814f5d,"Parses the current value from the given XContentParser as a float, throwing an exception if the current token is not a number."
67299dbda23f7e5639814f5e,"Returns a new PathExpander that wraps the given source and prints paths to the console when a specified predicate is true."
67299dbda23f7e5639814f5f,"Removes the specified key from this data structure."
67299dbda23f7e5639814f60,"Retrieves the value of the designated column in the current row as a double."
67299dbda23f7e5639814f61,"Releases a shared lock by setting the state to the given final state."
67299dbda23f7e5639814f62,"Retrieves a list of exception classes that are declared in the method signature, throwing an `IllegalStateException` if no exceptions are found."
67299dbda23f7e5639814f63,"Adds a coordinate with the specified longitude and latitude to the builder."
67299dbda23f7e5639814f64,"Loads the application context for AOT (Ahead of Time) processing based on the provided merged context configuration."
67299dbda23f7e5639814f65,"Sets the misfire instruction based on a given constant name, ensuring that only valid misfire instruction constants are used."
67299dbda23f7e5639814f66,"Retrieves an array of IDs corresponding to the provided tokens within a kernel transaction."
67299dbda23f7e5639814f67,"Checks if an AnnotatedElement has meta-annotation types of the specified annotation type."
67299dbda23f7e5639814f68,"Returns a PersistenceManagedTypes instance containing the specified managed class names."
67299dbda23f7e5639814f69,"Returns a string representation of this object, which is the result of the URI builder's toString method."
67299dbda23f7e5639814f6a,"Waits for the cluster state to change and match a given predicate. If the initial state already matches, it immediately notifies the listener; otherwise, it sets up an observer to wait for the next cluster state change that satisfies the predicate, with an optional timeout."
67299dbda23f7e5639814f6b,"Returns the number of positions in the query list."
67299dbda23f7e5639814f6c,"Converts a comma-delimited list to a set of strings."
67299dbda23f7e5639814f6d,"Unwatches the specified task that was previously scheduled on the given thread."
67299dbda23f7e5639814f6e,"Sets the field value of an IngestDocument at a specified path, either by updating an existing value in the source and metadata or by setting a new field directly on the document."
67299dbda23f7e5639814f6f,"Translates the given SQLException to a generic DataAccessException. If the translation is successful, returns the translated exception; otherwise, returns an UncategorizedSQLException."
67299dbda23f7e5639814f70,"Returns a list of configured {@link HttpMessageConverter} instances, initializing and configuring them if necessary. The converters are lazily initialized and cached for subsequent calls, with the option to extend or override their configuration through helper methods such as {@code configureMessageConverters}, {@code addDefaultHttpMessageConverters}, and {@code extendMessageConverters}."
67299dbda23f7e5639814f71,"Calculates an exponential backoff delay with jitter, ensuring a maximum wait time is not exceeded. The delay increases exponentially based on the number of past attempts, up to a certain limit, and applies a random factor (jitter) for variation."
67299dbda23f7e5639814f72,"Converts the given ASCII-encoded integer word to lowercase."
67299dbda23f7e5639814f73,"Returns the smallest power of two that is greater than or equal to the given value."
67299dbda23f7e5639814f74,"The code you've provided appears to be a collection of methods and classes from an Elasticsearch-related project, likely written in Java."
67299dbda23f7e5639814f75,"Sets the timeout for this search request."
67299dbda23f7e5639814f76,"Logs an error with the provided message supplier and throwable cause if error logging is enabled."
67299dbda23f7e5639814f77,"Adds an unbounded range to the current aggregation with a specified 'to' value and returns the builder instance."
67299dbda23f7e5639814f78,"Retrieves an integer value from the result set at the specified column index."
67299dbda23f7e5639814f79,"Sets the scope annotation type."
67299dbda23f7e5639814f7a,"Returns the maximum number of indices that can be stored in the buffer."
67299dbda23f7e5639814f7b,"Triggers the beforeCommit callback on all registered transaction synchronizations."
67299dbda23f7e5639814f7c,"Translates the given tuple domain constraints into a format suitable for explaining IO constraints by filtering out non-partition key columns."
67299dbda23f7e5639814f7d,"Handles an error by closing the status sink, notifying the receive publisher of the error, and cancelling and reporting the error to the send processor if it exists."
67299dbda23f7e5639814f7e,"Returns whether the given PropertyDescriptor has a unique write method."
67299dbda23f7e5639814f7f,"Initiates a background fetch operation if the current queue size is less than half of the minimum between twice the maximum records per poll and the record buffer size, ensuring that the fetch operation occurs only when necessary to maintain an optimal queue level."
67299dbda23f7e5639814f80,"Creates a new {@link SslHandler} instance using the provided allocator and executor."
67299dbda23f7e5639814f81,"Flushes the base64 encoded data to the output stream if the buffer is partially full, throwing an exception if decoding is attempted without proper padding."
67299dbda23f7e5639814f82,"Returns the element type of the given expression type if it is an array, otherwise returns the original type."
67299dbda23f7e5639814f83,"Cancels all ongoing index population operations with the specified failure and cursor context."
67299dbda23f7e5639814f84,"Adjusts the size of this object by adding the specified width and height."
67299dbda23f7e5639814f85,"Returns the value associated with the given key, or the default value if the key is not present."
67299dbda23f7e5639814f86,"Finds the key associated with a given value in this mapping, considering whether to compare values using identity or equality."
67299dbda23f7e5639814f87,"Processes a field value based on the current request context and data value processor, allowing for potential modifications before returning the final value."
67299dbda23f7e5639814f88,"Sets the comment prefix, ensuring it is not null or empty. The provided prefix replaces any existing prefixes, resulting in a single prefix being stored."
67299dbda23f7e5639814f89,"Ensures that the underlying file access is open, throwing a provided exception if it is not."
